1485	2
1543	9
1543	8
1543	13
1543	39
1543	2
1511	30
1511	89
1511	2
1486	30
1486	13
1486	2
1147	21
1147	2
1446	8
1446	2
1446	9
1446	11
1446	39
1446	21
1369	51
1369	151
1369	26
1369	2
1	3
1	21
1	2
9	8
9	13
9	9
9	2
2	131
2	8
2	9
3	6
3	74
3	22
3	2
23	131
23	8
23	9
23	81
23	2
1604	83
1604	31
1604	99
1384	12
1384	98
334	0
334	29
334	2
232	10
232	8
232	11
232	9
232	2
1232	12
1232	13
1232	43
1232	8
1232	9
1232	2
282	8
282	13
282	9
282	2
1344	10
1344	8
1344	9
202	101
202	8
202	152
202	10
202	9
202	2
599	33
599	110
599	28
599	19
798	9
798	1
798	107
798	8
798	2
395	8
395	9
395	2
412	72
412	73
412	2
341	21
341	2
200	12
200	93
200	43
200	100
200	9
200	31
766	4
766	5
514	8
514	9
514	81
966	19
966	153
966	103
966	53
966	104
966	66
966	154
389	131
389	8
389	9
28	87
28	3
28	21
28	2
342	87
342	49
342	2
537	4
537	13
537	155
537	2
357	131
357	8
357	9
1563	8
1563	13
1563	9
1563	2
343	8
343	9
343	81
590	81
590	8
590	9
590	156
844	3
844	11
844	2
347	1
347	2
75	13
75	29
75	2
591	51
591	157
591	26
591	2
578	7
578	2
551	33
551	19
1261	127
1261	28
1261	19
1261	158
1261	126
350	131
350	8
350	9
756	131
756	8
756	9
756	159
978	29
978	2
348	4
348	51
348	5
348	0
348	2
663	133
663	2
222	160
222	8
222	11
222	9
222	2
145	102
145	161
145	2
208	3
208	13
208	2
952	4
952	17
1279	21
1279	2
814	162
814	2
335	0
335	29
335	2
337	64
337	4
337	62
29	83
29	59
29	163
29	60
1581	8
1581	30
1581	50
1581	9
1581	89
1581	2
226	8
226	6
226	9
226	11
226	39
226	2
121	8
121	13
121	10
121	9
121	164
121	2
419	11
419	2
871	30
871	2
1285	13
1285	2
668	3
668	21
668	2
545	165
545	60
556	1
556	2
515	131
515	8
515	13
515	9
515	2
1297	2
1297	3
1346	4
1346	82
1346	107
1346	48
1346	2
1339	73
1339	24
1339	2
548	92
548	73
548	24
548	2
751	10
751	8
751	9
1287	1
1287	2
1245	18
1245	19
1245	112
1245	20
481	4
481	61
1233	88
1233	2
1280	166
1280	105
1280	2
687	164
687	2
1477	2
1477	3
1566	24
1566	2
1355	105
1355	2
1301	21
1301	2
1170	151
1170	24
1170	2
523	21
523	2
1338	167
1338	24
1338	2
1272	75
1272	2
985	4
985	115
985	2
985	5
985	1
1474	75
1474	2
903	29
903	2
1560	53
1560	109
1560	90
783	4
783	168
783	38
783	134
783	2
593	4
593	17
593	19
593	150
942	169
942	18
942	170
942	19
946	51
946	49
946	157
946	2
950	4
950	5
964	41
964	42
964	171
964	172
943	21
943	2
856	24
856	2
953	3
953	21
953	1
953	2
306	72
306	73
306	2
965	169
965	18
965	19
850	23
850	24
850	2
862	4
862	5
971	64
971	4
542	66
542	173
133	0
133	151
133	29
133	2
947	0
947	2
37	3
37	21
37	2
1243	102
1243	2
552	11
552	2
36	21
36	2
870	21
870	2
650	10
650	8
650	11
650	9
650	2
1282	107
1282	2
948	88
948	174
948	49
948	2
886	4
886	5
886	38
886	2
1306	1
1306	2
246	4
246	62
246	11
246	2
604	24
604	2
691	30
691	0
691	2
25	21
25	2
524	13
524	2
693	83
693	31
693	99
618	11
618	2
570	83
570	163
479	64
479	4
255	13
255	2
400	83
400	31
400	99
983	2
983	21
983	3
397	131
397	8
397	9
210	30
210	2
1273	0
1273	21
1273	29
1273	2
189	13
189	89
189	29
189	2
362	87
362	6
362	1
362	2
345	1
345	2
994	8
994	11
994	9
994	2
236	63
236	15
236	100
236	4
236	31
236	2
497	175
497	2
273	24
273	2
742	30
742	1
742	2
979	24
979	2
803	8
803	39
803	9
256	36
256	176
256	177
256	37
19	66
19	58
19	12
19	138
759	83
759	178
759	163
759	31
20	66
20	138
20	179
980	106
980	24
980	2
21	12
21	70
1171	25
1171	1
1171	26
1171	2
307	72
307	73
307	2
260	8
260	11
260	9
260	2
820	4
820	5
820	180
820	115
915	4
915	5
1072	83
1072	181
1072	85
1089	101
1089	43
1089	12
1089	8
1089	10
1089	9
1089	2
1426	58
1426	12
1426	182
1426	19
1447	12
1447	93
10	131
10	10
10	8
10	9
10	81
1435	1
1435	2
1442	8
1442	131
1442	6
1442	9
1442	39
1442	2
22	10
22	8
22	9
1148	75
1148	2
1397	36
1397	176
1397	183
1397	37
1003	12
1003	98
1412	58
1412	12
1389	12
1389	19
1389	182
1389	100
1389	31
1389	93
1040	0
1040	13
1040	2
1041	12
1041	93
1041	9
1041	43
1004	12
1004	43
1004	8
1004	9
1004	11
1004	2
1104	13
1104	72
1104	2
1037	4
1037	5
1420	19
1420	4
1420	34
1420	122
1420	48
1420	91
1512	4
1512	52
1512	17
1512	48
1142	184
1142	185
1142	186
1142	187
1005	4
1005	61
1597	75
1597	2
1544	4
1544	5
1084	50
1084	8
1084	2
1084	9
1084	35
1006	11
1006	2
1007	89
1007	8
1007	13
1007	9
1007	2
1123	18
1123	19
1123	20
1124	102
1124	2
1105	77
1105	78
1008	8
1008	2
1008	13
1008	39
1008	9
1589	8
1589	188
1589	9
1589	81
1589	11
1589	2
1539	3
1539	21
1539	1
1539	2
1009	9
1009	0
1009	75
1009	8
1009	2
1547	8
1547	2
1547	13
1547	39
1547	9
1149	2
1149	21
1149	3
1180	131
1180	8
1180	9
1169	78
1169	120
1120	8
1120	11
1120	9
1120	2
1100	23
1100	72
1100	73
1100	2
1125	75
1125	2
1010	21
1010	2
1513	2
1513	11
1513	159
1513	9
1365	4
1365	17
1011	127
1011	110
1011	28
1011	19
1126	4
1126	34
1126	17
912	3
912	21
912	2
1514	66
1514	89
1514	149
1514	2
1143	49
1143	189
1143	88
1143	2
1520	53
1520	190
1520	33
1520	19
1487	89
1487	13
1487	2
1535	8
1535	43
1535	12
1535	156
1535	131
1535	9
1085	4
1085	5
1478	24
1478	2
1515	8
1515	4
1515	15
1515	10
1515	9
1515	11
1515	2
1554	75
1554	76
1554	2
11	1
11	2
1528	0
1528	29
1528	2
1479	9
1479	8
1479	13
1479	39
1479	2
1529	27
1529	28
1529	19
1507	2
1507	21
1507	3
1553	78
1553	120
24	8
24	191
24	9
12	75
12	2
1488	75
1488	2
1521	11
1521	2
13	131
13	8
13	75
13	9
13	2
1516	3
1516	11
1516	0
1516	2
14	8
14	30
14	101
14	10
14	9
14	2
464	6
464	13
464	2
1379	4
1379	5
1392	75
1392	2
1383	75
1383	2
1401	91
1401	19
1401	192
1127	12
1127	71
436	13
436	89
436	9
436	156
436	2
1443	13
1443	2
1155	83
1155	12
1155	193
1155	31
1155	99
318	83
318	135
1057	83
1057	181
1057	85
930	83
930	12
930	193
930	31
930	99
1144	12
1144	31
1144	100
1144	71
1256	194
1256	195
1256	31
328	35
328	79
328	2
1574	83
1574	12
1574	193
1574	31
1574	99
631	11
631	2
1326	2
1326	3
626	2
626	3
990	2
990	3
1073	83
1073	12
1073	193
1073	31
1073	99
1462	3
1462	21
1462	2
409	72
409	23
409	24
409	2
632	89
632	2
319	89
319	2
1215	4
1215	48
1215	94
193	30
193	2
1156	83
1156	163
1157	83
1157	12
1157	193
1157	31
1157	99
290	66
290	149
677	8
677	2
677	10
677	9
677	11
677	160
30	58
30	12
690	64
690	4
690	2
690	3
365	0
365	2
34	8
34	196
34	9
34	2
401	17
401	4
401	30
401	197
401	48
401	2
506	13
506	2
874	72
874	2
422	102
422	2
1582	3
1582	21
1582	1
1582	2
1427	38
1427	75
1427	2
1385	7
1385	23
1385	24
1385	2
991	83
991	12
991	193
991	31
991	99
659	102
659	2
1195	8
1195	13
1195	80
1195	9
1195	81
1195	2
316	8
316	13
316	9
316	2
637	198
637	2
484	199
484	35
484	200
484	2
157	13
157	2
553	74
553	2
527	75
527	76
527	2
664	4
664	124
664	23
664	2
879	2
879	3
1352	13
1352	2
554	0
554	2
534	8
534	13
534	9
534	2
83	9
83	8
83	1
83	2
1012	8
1012	13
1012	9
1012	81
1012	2
1530	3
1530	21
1530	2
1013	108
1013	19
1013	201
15	169
15	18
15	19
1014	13
1014	2
627	12
627	202
627	193
627	31
627	83
627	99
1058	12
1058	202
1058	193
1058	31
1058	83
1058	99
641	12
641	202
641	193
641	31
641	83
641	99
1059	12
1059	93
812	12
812	202
812	193
812	31
812	83
812	99
790	83
790	31
790	99
992	83
992	12
992	193
992	31
992	99
41	0
41	89
41	133
41	2
1158	12
1158	202
1158	193
1158	31
1158	83
1158	99
320	12
320	202
320	193
320	31
320	83
320	99
644	89
644	11
644	2
474	31
474	0
474	100
474	133
474	2
1540	8
1540	13
1540	9
1540	2
624	73
624	2
917	8
917	4
917	15
917	10
917	9
917	11
917	2
907	11
907	151
907	2
1458	151
1458	2
920	12
920	93
652	13
652	2
1322	43
1322	12
1322	9
1322	156
633	83
633	31
633	99
911	132
911	133
911	2
1455	81
1455	8
1455	9
1455	156
909	31
909	100
909	9
42	30
42	72
42	2
1459	12
1459	151
1459	193
1459	31
1459	83
1459	2
1459	99
1323	81
1323	203
1323	8
1323	9
1323	156
1327	4
1327	62
1327	13
1327	2
1324	9
1324	156
102	204
102	58
102	12
102	67
651	58
651	12
651	182
651	19
914	64
914	4
914	0
914	38
914	2
1456	72
1456	73
1456	2
1015	66
1015	205
39	13
39	2
1587	66
1587	206
1587	207
1587	136
1074	8
1074	9
196	8
196	49
196	9
196	81
196	11
196	2
1075	8
1075	13
1075	9
1075	2
1480	72
1480	2
634	66
634	149
634	12
634	14
634	93
932	4
932	62
932	48
932	64
932	94
321	66
321	208
616	8
616	89
616	9
616	2
1460	151
1460	2
1328	8
1328	9
1328	81
1489	8
1489	38
1489	9
1489	2
475	6
475	7
475	2
714	4
714	5
958	89
958	2
720	4
720	209
720	5
720	19
1317	166
1317	105
1317	2
1409	9
1409	51
1409	11
1409	8
1409	2
314	38
314	13
314	29
314	2
807	8
807	9
807	156
1038	88
1038	51
1038	11
1038	49
1038	2
1319	75
1319	2
43	9
43	0
43	3
43	8
43	2
1159	66
1159	179
38	0
38	11
38	2
685	6
685	7
685	2
1047	12
1047	98
311	0
311	13
311	2
1572	6
1572	2
851	210
851	2
58	11
58	2
363	32
363	31
363	40
363	2
1575	8
1575	12
1575	9
1575	43
744	8
744	73
744	23
744	9
744	81
744	2
322	13
322	11
322	38
322	2
1593	11
1593	2
1117	127
1117	27
1117	28
1117	19
1117	211
1366	40
1366	2
1588	66
1588	207
1588	136
406	9
406	8
406	39
406	40
406	2
1046	3
1046	21
1046	2
1370	18
1370	19
1370	20
333	75
333	2
103	66
103	12
103	137
103	136
525	8
525	43
525	12
525	156
525	9
525	81
1314	4
1314	61
1468	30
1468	151
1468	2
605	4
605	17
1347	8
1347	39
1347	9
1394	28
1394	19
1394	110
1394	47
1394	112
1394	212
330	12
330	71
330	100
330	31
93	8
93	39
93	9
233	13
233	2
1440	66
1440	100
1440	136
1440	31
503	8
503	12
503	9
503	43
437	40
437	2
261	79
261	11
261	2
355	213
355	13
355	2
1453	9
1453	156
1453	31
1016	0
1016	11
1016	49
1016	2
60	11
60	2
80	89
80	2
1276	24
1276	2
1316	75
1316	2
806	9
806	30
806	8
806	2
846	106
846	2
785	102
785	2
52	51
52	74
52	2
329	102
329	24
329	2
1571	75
1571	2
1375	64
1375	4
1375	38
1375	2
4	33
4	19
1060	13
1060	11
1060	151
1060	2
1061	193
1061	12
1061	13
1061	151
1061	2
628	2
628	3
1216	77
1216	78
796	43
796	8
796	12
796	9
796	156
27	12
27	71
1062	139
1062	19
1498	10
1498	8
1498	9
1498	1
1498	2
927	21
927	2
954	64
954	4
954	62
1559	66
1559	149
535	107
535	2
1374	102
1374	51
1374	2
629	8
629	9
629	81
1093	108
1093	19
1441	13
1441	2
625	8
625	11
625	9
625	2
1288	214
1288	24
1288	2
51	160
51	2
1042	4
1042	215
1042	21
1042	1
1042	2
516	6
516	13
516	86
516	2
95	51
95	13
95	40
95	2
164	4
164	62
164	13
164	2
1536	10
1536	8
1536	9
1536	101
1536	2
1432	83
1432	31
1432	99
1265	199
1265	79
1265	200
1265	2
1094	216
1094	141
1094	142
1094	78
601	8
601	13
601	43
601	12
601	9
601	2
1496	4
1496	50
1496	8
1496	9
1496	34
1196	2
1196	3
916	129
916	30
916	130
916	2
622	83
622	12
622	193
622	31
622	99
1274	196
1274	2
683	127
683	28
683	19
683	217
5	8
5	131
5	6
5	9
5	39
5	2
1184	102
1184	2
1399	0
1399	13
1399	2
987	144
987	19
987	47
40	11
40	2
390	8
390	13
390	9
390	2
1076	66
1076	8
1076	208
1076	81
1076	9
957	79
957	2
1596	83
1596	84
1596	85
6	4
6	17
1522	4
1522	17
1499	19
1499	218
1118	83
1118	85
1118	219
1584	9
1584	8
1584	13
1584	39
1584	2
1043	4
1043	220
1538	75
1538	2
1414	19
1414	218
1095	64
1095	4
1095	1
1095	2
450	89
450	2
1063	83
1063	181
1063	85
1415	64
1415	4
1415	38
1415	94
1415	48
1415	2
16	213
16	21
16	2
1380	78
1380	120
1500	7
1500	2
1071	1
1071	2
1077	193
1077	8
1077	12
1077	9
1204	77
1204	141
1204	78
1576	108
1576	19
805	30
805	89
805	2
1457	8
1457	133
1457	9
1457	81
1457	11
1457	2
910	10
910	8
910	9
910	101
910	2
1567	7
1567	24
1567	2
1078	83
1078	31
1078	99
763	88
763	174
763	49
763	2
1128	108
1128	19
1190	105
1190	2
745	83
745	12
745	193
745	31
745	99
1461	30
1461	13
1461	143
1461	2
635	102
635	2
1598	78
1598	100
1598	31
1598	83
1598	141
1598	99
1160	4
1160	62
1160	48
1160	94
209	9
209	8
209	1
209	2
694	13
694	2
262	8
262	13
262	80
262	9
262	2
1304	87
1304	49
1304	2
501	35
501	221
501	130
501	2
1283	102
1283	79
1283	2
308	51
308	222
308	157
308	2
438	13
438	21
438	26
438	2
1271	0
1271	49
1271	2
1096	38
1096	11
1096	29
1096	2
869	92
869	72
869	73
869	2
147	146
147	13
147	133
147	2
338	0
338	29
338	2
1017	4
1017	62
77	2
77	21
77	3
859	75
859	2
410	13
410	2
1395	12
1395	98
999	25
999	1
999	26
999	2
1321	50
1321	8
1321	11
1321	9
1321	2
670	8
670	13
670	9
670	2
686	4
686	62
743	127
743	28
743	19
743	126
7	169
7	18
7	223
7	19
7	140
865	28
865	19
865	217
721	30
721	2
775	11
775	2
1404	10
1404	8
1404	9
1404	101
1404	2
695	4
695	5
8	12
8	43
8	8
8	131
8	9
8	11
8	2
921	151
921	2
1079	6
1079	7
1079	2
1264	4
1264	1
1264	115
1264	107
1264	2
938	59
938	60
938	224
1548	10
1548	8
1548	13
1548	9
1548	2
619	2
619	3
416	4
416	5
212	3
212	21
212	2
863	72
863	73
863	2
1101	8
1101	4
1101	12
1101	100
1101	50
1101	225
1101	31
1101	9
1454	81
1454	8
1454	9
1454	156
928	8
928	89
928	13
928	9
928	2
403	8
403	9
403	81
1238	66
1238	136
352	64
352	4
352	22
352	157
352	2
821	66
821	226
821	207
821	227
594	108
594	19
1205	30
1205	13
1205	2
502	2
502	3
1278	1
1278	2
620	8
620	30
620	50
620	9
620	89
620	2
701	107
701	2
430	0
430	38
430	51
430	2
804	83
804	135
1490	30
1490	2
1176	108
1176	19
44	12
44	93
609	5
609	4
609	8
609	88
609	9
609	228
609	2
214	59
214	60
418	66
418	173
1337	12
1337	202
1337	193
1337	31
1337	83
1337	99
1284	81
1284	8
1284	9
1284	156
109	21
109	22
109	2
630	133
630	2
178	129
178	130
178	2
170	58
170	12
468	4
468	13
468	15
468	2
1466	92
1466	2
1508	4
1508	52
1508	17
1508	48
715	8
715	9
715	81
1018	89
1018	2
773	141
773	229
773	142
773	78
671	19
671	230
671	78
969	12
969	98
735	4
735	5
735	1
735	2
201	131
201	8
201	9
201	156
995	29
995	2
1342	134
1342	2
421	2
421	3
872	8
872	231
872	9
1019	75
1019	76
1019	2
1206	78
1206	116
1206	77
1206	119
1206	66
1206	141
414	2
414	21
414	3
339	4
339	34
339	15
1476	83
1476	31
1476	99
26	12
26	13
26	43
26	8
26	9
26	2
1049	3
1049	21
1049	2
1590	8
1590	89
1590	9
1590	2
1552	75
1552	2
471	4
471	61
471	5
1517	23
1517	72
1517	73
1517	2
621	4
621	34
617	8
617	50
617	9
617	3
617	89
617	2
110	222
110	2
53	2
53	21
53	3
1398	0
1398	13
1398	29
1398	2
1229	110
1229	28
1229	19
730	102
730	2
1591	9
1591	23
1591	72
1591	159
1591	2
217	12
217	98
1087	8
1087	72
1087	9
1087	2
1132	131
1132	8
1132	9
1132	39
1353	4
1353	62
1353	132
1353	2
749	4
749	5
1291	4
1291	220
1291	19
1291	150
1568	12
1568	202
1568	193
1568	31
1568	83
1568	99
566	23
566	161
566	2
1197	8
1197	89
1197	9
1197	81
1197	2
1400	8
1400	49
1400	50
1400	9
1400	2
1400	21
1329	8
1329	23
1329	9
1329	2
218	12
218	98
1211	4
1211	5
280	108
280	19
1139	12
1139	98
1154	83
1154	31
1154	99
240	24
240	2
323	66
323	208
922	132
922	2
1172	5
1172	4
1172	8
1172	88
1172	9
1172	228
1172	2
1161	4
1161	48
1161	94
331	11
331	2
747	11
747	75
747	2
215	224
1020	127
1020	27
1020	28
1020	19
1020	211
1064	4
1064	27
1064	17
1064	28
1064	19
1051	232
1051	42
1051	233
1051	234
439	0
439	2
1292	21
1292	2
875	131
875	8
875	9
251	58
251	12
251	182
251	19
1491	11
1491	1
1491	2
1129	23
1129	72
1129	73
1129	2
541	75
541	2
1138	30
1138	11
1138	2
929	4
929	5
955	19
955	218
1112	77
1112	78
700	11
700	2
1080	12
1080	202
1080	193
1080	31
1080	83
1080	99
1569	8
1569	9
1230	12
1230	98
1410	121
1410	19
666	64
666	4
666	38
666	2
298	4
298	5
845	2
845	3
705	12
705	98
1481	8
1481	11
1481	2
1481	39
1481	9
1270	4
1270	5
1270	51
1270	2
1000	3
1000	21
1000	2
114	11
114	2
567	13
567	2
299	4
299	48
299	235
1531	10
1531	101
1531	9
1531	8
1531	2
569	92
569	72
569	73
569	2
399	8
399	39
399	9
576	127
576	27
576	28
576	19
576	211
1471	151
1471	24
1471	2
119	21
119	2
894	66
894	236
894	136
248	105
248	2
1275	4
1275	5
1482	9
1482	30
1482	89
1482	8
1482	2
550	4
550	5
285	66
285	136
1189	7
1189	75
1189	2
1325	9
1325	156
281	21
281	2
1343	4
1343	61
1343	237
1343	62
1341	87
1341	49
1341	88
1341	2
300	131
300	238
300	8
300	9
300	2
1244	10
1244	4
1244	8
1244	15
1244	9
1240	4
1240	5
1307	107
1307	1
1307	2
301	4
301	17
1239	66
1239	136
1185	7
1185	1
1185	2
1248	66
1248	136
1248	224
974	88
974	2
1330	8
1330	0
1330	9
1330	81
1330	3
1330	2
734	21
734	86
734	40
734	2
49	2
49	3
499	8
499	13
499	231
499	9
499	2
1356	30
1356	89
1356	2
429	21
429	26
429	2
1054	83
1054	31
1054	99
559	107
559	11
559	1
559	2
1371	64
1371	4
1371	0
1371	1
1371	2
351	29
351	2
1065	12
1065	93
653	10
653	8
653	9
696	50
696	8
696	11
696	9
696	2
716	8
716	9
716	40
716	2
649	131
649	8
649	9
722	1
722	2
956	24
956	2
127	4
127	62
127	61
1312	29
1312	2
317	8
317	80
317	9
317	81
1021	8
1021	130
1021	75
1021	9
1021	2
431	21
431	2
88	13
88	2
361	0
361	2
74	49
74	2
595	10
595	8
595	9
1359	107
1359	2
507	4
507	62
507	5
968	7
968	75
968	2
139	102
139	2
1183	0
1183	13
1183	2
977	144
977	19
977	46
977	47
59	0
59	29
59	2
600	89
600	72
600	73
600	2
896	6
896	13
896	2
1179	21
1179	2
366	58
366	12
366	60
366	59
1545	8
1545	11
1545	9
1545	2
1336	4
1336	62
1336	13
1336	2
89	0
89	2
754	38
754	2
1333	0
1333	13
1333	11
1333	2
935	4
935	238
935	48
935	82
935	2
1022	8
1022	12
1022	9
1022	43
1492	1
1492	2
234	10
234	8
234	9
234	156
818	11
818	2
1493	8
1493	13
1493	80
1493	9
1493	39
1493	2
672	4
672	52
672	17
672	48
324	0
324	13
324	2
1023	239
1023	11
1023	240
1023	73
1023	2
96	4
96	48
149	4
149	30
149	72
149	197
149	48
149	2
899	239
899	2
1348	4
1348	48
1348	97
291	11
291	2
898	105
898	2
1391	4
1391	62
1391	61
750	87
750	2
774	239
774	11
774	2
702	4
702	62
702	5
517	4
517	34
517	11
517	2
1376	12
1376	241
187	8
187	10
187	9
187	11
187	86
187	2
830	11
830	2
45	19
45	230
45	78
989	25
989	1
989	26
989	2
1340	8
1340	9
761	12
761	202
761	193
761	31
761	83
761	99
1207	78
1207	202
1207	31
1207	83
1207	141
1207	99
1310	12
1310	93
1310	60
1310	59
325	22
325	23
325	24
325	2
697	10
697	8
697	9
697	101
697	2
1594	8
1594	0
1594	50
1594	9
1594	3
1594	2
1177	83
1177	181
1177	85
795	8
795	9
795	81
998	51
998	1
998	2
292	63
292	10
292	8
292	9
292	2
522	87
522	2
1564	2
1564	3
490	23
490	24
490	2
1110	66
1110	242
1110	119
792	2
792	88
792	243
885	64
885	4
1024	4
1024	5
1217	108
1217	19
1523	8
1523	13
1523	10
1523	9
1523	39
1523	2
1145	202
1145	83
787	1
787	2
1451	3
1451	21
1451	1
1451	2
967	13
967	89
967	2
1293	21
1293	2
760	151
760	2
689	4
689	5
1106	6
1106	75
1106	2
1413	102
1413	2
713	3
713	21
713	2
283	3
283	21
283	2
35	40
35	2
1214	4
1214	5
665	72
665	151
665	73
665	2
574	75
574	76
574	2
73	244
73	22
73	133
73	2
676	106
676	2
46	12
46	93
55	79
55	72
55	130
55	2
1603	83
1603	31
1603	99
1235	4
1235	5
1025	4
1025	61
1532	4
1532	147
1532	5
688	11
688	75
688	2
63	74
63	2
488	8
488	11
488	2
488	39
488	9
192	2
192	3
1224	78
1224	120
68	102
